site,depth_m,date_time,date,day_t,temp_C,I_lux,I_ppfd
Tower Bay,5,8/07/2021 03:43:00,8/07/2021,189,11.66613293,0,0
Tower Bay,5,8/07/2021 04:43:00,8/07/2021,189,11.92353535,0,0
Tower Bay,5,8/07/2021 05:43:00,8/07/2021,189,12.00933647,0,0
Tower Bay,5,8/07/2021 06:43:00,8/07/2021,189,11.66613293,0,0
Tower Bay,5,8/07/2021 07:43:00,8/07/2021,189,11.62323284,34.90999985,0.645834997
Tower Bay,5,8/07/2021 08:43:00,8/07/2021,189,11.83773422,472,8.732
Tower Bay,5,8/07/2021 09:43:00,8/07/2021,189,11.75193405,1204.47998,22.28287964
Tower Bay,5,8/07/2021 10:43:00,8/07/2021,189,12.05223656,1839.359985,34.02815973
Tower Bay,5,8/07/2021 11:43:00,8/07/2021,189,11.79483414,2621.439941,48.49663892
Tower Bay,5,8/07/2021 12:43:00,8/07/2021,189,12.05223656,2476.159912,45.80895837
Tower Bay,5,8/07/2021 13:43:00,8/07/2021,189,11.75193405,2355.199951,43.5711991
Tower Bay,5,8/07/2021 14:43:00,8/07/2021,189,11.88063431,1231.359985,22.78015973
Tower Bay,5,8/07/2021 15:43:00,8/07/2021,189,12.09513664,452.6400146,8.373840271
Tower Bay,5,8/07/2021 16:43:00,8/07/2021,189,11.96643543,61.04000092,1.129240017
Tower Bay,5,8/07/2021 17:43:00,8/07/2021,189,12.00933647,0,0
Tower Bay,5,8/07/2021 18:43:00,8/07/2021,189,12.00933647,0,0
Tower Bay,5,8/07/2021 19:43:00,8/07/2021,189,12.09513664,0,0
Tower Bay,5,8/07/2021 20:43:00,8/07/2021,189,11.92353535,0,0
Tower Bay,5,8/07/2021 21:43:00,8/07/2021,189,12.09513664,0,0
Tower Bay,5,8/07/2021 22:43:00,8/07/2021,189,12.00933647,0,0
Tower Bay,5,8/07/2021 23:43:00,8/07/2021,189,12.13803673,0,0
Tower Bay,2,8/07/2021 00:26:00,8/07/2021,189,11.62323284,0,0
Tower Bay,2,8/07/2021 01:26:00,8/07/2021,189,11.70903301,0,0
Tower Bay,2,8/07/2021 02:26:00,8/07/2021,189,11.83773422,0,0
Tower Bay,2,8/07/2021 03:26:00,8/07/2021,189,11.66613293,0,0
Tower Bay,2,8/07/2021 04:26:00,8/07/2021,189,11.62323284,0,0
Tower Bay,2,8/07/2021 05:26:00,8/07/2021,189,11.40873146,0,0
Tower Bay,2,8/07/2021 06:26:00,8/07/2021,189,11.5803318,0,0
Tower Bay,2,8/07/2021 07:26:00,8/07/2021,189,11.5803318,0.860000014,0.01591
Tower Bay,2,8/07/2021 08:26:00,8/07/2021,189,11.70903301,145.8000031,2.697300056
Tower Bay,2,8/07/2021 09:26:00,8/07/2021,189,11.70903301,390.5599976,7.225359955
Tower Bay,2,8/07/2021 10:26:00,8/07/2021,189,11.70903301,606.5599976,11.22135995
Tower Bay,2,8/07/2021 11:26:00,8/07/2021,189,11.75193405,721.2800293,13.34368054
Tower Bay,2,8/07/2021 12:26:00,8/07/2021,189,11.79483414,1264,23.384
Tower Bay,2,8/07/2021 13:26:00,8/07/2021,189,11.75193405,1182.719971,21.88031946
Tower Bay,2,8/07/2021 14:26:00,8/07/2021,189,11.75193405,392.1600037,7.254960068
Tower Bay,2,8/07/2021 15:26:00,8/07/2021,189,11.66613293,230.8800049,4.27128009
Tower Bay,2,8/07/2021 16:26:00,8/07/2021,189,11.70903301,74.13999939,1.371589989
Tower Bay,2,8/07/2021 17:26:00,8/07/2021,189,11.79483414,0,0
Tower Bay,2,8/07/2021 18:26:00,8/07/2021,189,11.88063431,0,0
Tower Bay,2,8/07/2021 19:26:00,8/07/2021,189,11.83773422,0,0
Tower Bay,2,8/07/2021 20:26:00,8/07/2021,189,11.83773422,0,0
Tower Bay,2,8/07/2021 21:26:00,8/07/2021,189,11.92353535,0,0
Tower Bay,2,8/07/2021 22:26:00,8/07/2021,189,11.96643543,0,0
Tower Bay,2,8/07/2021 23:26:00,8/07/2021,189,12.00933647,0,0
Oakhampton,2,9/07/2021 00:48:00,9/07/2021,190,12.69574261,0,0
Oakhampton,2,9/07/2021 01:48:00,9/07/2021,190,12.78154278,0,0
Oakhampton,2,9/07/2021 02:48:00,9/07/2021,190,12.69574261,0,0
Oakhampton,2,9/07/2021 03:48:00,9/07/2021,190,12.65284157,0,0
Oakhampton,2,9/07/2021 04:48:00,9/07/2021,190,12.69574261,0,0
Oakhampton,2,9/07/2021 05:48:00,9/07/2021,190,12.69574261,0,0
Oakhampton,2,9/07/2021 06:48:00,9/07/2021,190,12.69574261,0,0
Oakhampton,2,9/07/2021 07:48:00,9/07/2021,190,12.65284157,429.7600098,7.950560181
Oakhampton,2,9/07/2021 08:48:00,9/07/2021,190,12.78154278,2789.120117,51.59872217
Oakhampton,2,9/07/2021 09:48:00,9/07/2021,190,12.8673439,7864.319824,145.4899167
Oakhampton,2,9/07/2021 10:48:00,9/07/2021,190,12.82444382,4590.080078,84.91648145
Oakhampton,2,9/07/2021 11:48:00,9/07/2021,190,12.95314407,17454.08008,322.9004814
Oakhampton,2,9/07/2021 12:48:00,9/07/2021,190,12.99604511,15805.44043,292.4006479
Oakhampton,2,9/07/2021 13:48:00,9/07/2021,190,12.91024399,10752,198.912
Oakhampton,2,9/07/2021 14:48:00,9/07/2021,190,12.91024399,7774.720215,143.832324
Oakhampton,2,9/07/2021 15:48:00,9/07/2021,190,12.78154278,3559.679932,65.85407874
Oakhampton,2,9/07/2021 16:48:00,9/07/2021,190,12.69574261,259.2799988,4.796679977
Oakhampton,2,9/07/2021 17:48:00,9/07/2021,190,12.65284157,0,0
Oakhampton,2,9/07/2021 18:48:00,9/07/2021,190,12.65284157,0,0
Oakhampton,2,9/07/2021 19:48:00,9/07/2021,190,12.60994053,0,0
Oakhampton,2,9/07/2021 20:48:00,9/07/2021,190,12.65284157,0,0
Oakhampton,2,9/07/2021 21:48:00,9/07/2021,190,12.60994053,0,0
Oakhampton,2,9/07/2021 22:48:00,9/07/2021,190,12.60994053,0,0
Oakhampton,2,9/07/2021 23:48:00,9/07/2021,190,12.5670414,0,0
Tower Bay,5,9/07/2021 00:43:00,9/07/2021,190,12.09513664,0,0
Tower Bay,5,9/07/2021 01:43:00,9/07/2021,190,12.52414036,0,0
Tower Bay,5,9/07/2021 02:43:00,9/07/2021,190,12.00933647,0,0
Tower Bay,5,9/07/2021 03:43:00,9/07/2021,190,12.26673794,0,0
Tower Bay,5,9/07/2021 04:43:00,9/07/2021,190,12.13803673,0,0
Tower Bay,5,9/07/2021 05:43:00,9/07/2021,190,12.05223656,0,0
Tower Bay,5,9/07/2021 06:43:00,9/07/2021,190,11.92353535,0,0
Tower Bay,5,9/07/2021 07:43:00,9/07/2021,190,11.92353535,36.16999817,0.669144966
Tower Bay,5,9/07/2021 08:43:00,9/07/2021,190,11.83773422,696,12.876
Tower Bay,5,9/07/2021 09:43:00,9/07/2021,190,11.88063431,1401.599976,25.92959955
Tower Bay,5,9/07/2021 10:43:00,9/07/2021,190,12.00933647,2234.23999,41.33343982
Tower Bay,5,9/07/2021 11:43:00,9/07/2021,190,12.35253906,3429.120117,63.43872217
Tower Bay,5,9/07/2021 12:43:00,9/07/2021,190,12.13803673,2824.959961,52.26175928
Tower Bay,5,9/07/2021 13:43:00,9/07/2021,190,12.26673794,2055.679932,38.03007874
Tower Bay,5,9/07/2021 14:43:00,9/07/2021,190,12.05223656,1240.319946,22.94591901
Tower Bay,5,9/07/2021 15:43:00,9/07/2021,190,11.92353535,351.3599854,6.500159729
Tower Bay,5,9/07/2021 16:43:00,9/07/2021,190,11.96643543,77.48000336,1.433380062
Tower Bay,5,9/07/2021 17:43:00,9/07/2021,190,11.96643543,0,0
Tower Bay,5,9/07/2021 18:43:00,9/07/2021,190,11.96643543,0,0
Tower Bay,5,9/07/2021 19:43:00,9/07/2021,190,12.05223656,0,0
Tower Bay,5,9/07/2021 20:43:00,9/07/2021,190,12.00933647,0,0
Tower Bay,5,9/07/2021 21:43:00,9/07/2021,190,12.22383785,0,0
Tower Bay,5,9/07/2021 22:43:00,9/07/2021,190,12.26673794,0,0
Tower Bay,5,9/07/2021 23:43:00,9/07/2021,190,12.05223656,0,0
Tower Bay,2,9/07/2021 00:26:00,9/07/2021,190,12.00933647,0,0
Tower Bay,2,9/07/2021 01:26:00,9/07/2021,190,11.96643543,0,0
Tower Bay,2,9/07/2021 02:26:00,9/07/2021,190,12.05223656,0,0
Tower Bay,2,9/07/2021 03:26:00,9/07/2021,190,11.96643543,0,0
Tower Bay,2,9/07/2021 04:26:00,9/07/2021,190,12.05223656,0,0
Tower Bay,2,9/07/2021 05:26:00,9/07/2021,190,11.96643543,0,0
Tower Bay,2,9/07/2021 06:26:00,9/07/2021,190,11.83773422,0,0
Tower Bay,2,9/07/2021 07:26:00,9/07/2021,190,11.83773422,1.080000043,0.019980001
Tower Bay,2,9/07/2021 08:26:00,9/07/2021,190,11.79483414,100.5999985,1.861099972
Tower Bay,2,9/07/2021 09:26:00,9/07/2021,190,11.83773422,291.6000061,5.394600113
Tower Bay,2,9/07/2021 10:26:00,9/07/2021,190,11.92353535,481.9200134,8.915520248
Tower Bay,2,9/07/2021 11:26:00,9/07/2021,190,11.88063431,656,12.136
Tower Bay,2,9/07/2021 12:26:00,9/07/2021,190,11.92353535,749.1199951,13.85871991
Tower Bay,2,9/07/2021 13:26:00,9/07/2021,190,11.96643543,1134.400024,20.98640045
Tower Bay,2,9/07/2021 14:26:00,9/07/2021,190,11.96643543,537.1199951,9.93671991
Tower Bay,2,9/07/2021 15:26:00,9/07/2021,190,11.92353535,124.9599991,2.311759983
Tower Bay,2,9/07/2021 16:26:00,9/07/2021,190,11.92353535,63.72000122,1.178820023
Tower Bay,2,9/07/2021 17:26:00,9/07/2021,190,11.83773422,0,0
Tower Bay,2,9/07/2021 18:26:00,9/07/2021,190,11.92353535,0,0
Tower Bay,2,9/07/2021 19:26:00,9/07/2021,190,11.96643543,0,0
Tower Bay,2,9/07/2021 20:26:00,9/07/2021,190,11.92353535,0,0
Tower Bay,2,9/07/2021 21:26:00,9/07/2021,190,12.00933647,0,0
Tower Bay,2,9/07/2021 22:26:00,9/07/2021,190,12.09513664,0,0
Tower Bay,2,9/07/2021 23:26:00,9/07/2021,190,12.05223656,0,0
Oakhampton,2,10/07/2021 00:48:00,10/07/2021,191,12.60994053,0,0
Oakhampton,2,10/07/2021 01:48:00,10/07/2021,191,12.60994053,0,0
Oakhampton,2,10/07/2021 02:48:00,10/07/2021,191,12.60994053,0,0
Oakhampton,2,10/07/2021 03:48:00,10/07/2021,191,12.60994053,0,0
Oakhampton,2,10/07/2021 04:48:00,10/07/2021,191,12.60994053,0,0
Oakhampton,2,10/07/2021 05:48:00,10/07/2021,191,12.5670414,0,0
Oakhampton,2,10/07/2021 06:48:00,10/07/2021,191,12.60994053,0,0
Oakhampton,2,10/07/2021 07:48:00,10/07/2021,191,12.5670414,446.0799866,8.252479752
Oakhampton,2,10/07/2021 08:48:00,10/07/2021,191,12.65284157,4843.52002,89.60512036
Oakhampton,2,10/07/2021 09:48:00,10/07/2021,191,12.73864269,7997.439941,147.9526389
Oakhampton,2,10/07/2021 10:48:00,10/07/2021,191,12.60994053,5934.080078,109.7804814
Oakhampton,2,10/07/2021 11:48:00,10/07/2021,191,12.8673439,13265.91992,245.4195186
Oakhampton,2,10/07/2021 12:48:00,10/07/2021,191,12.8673439,33792,625.152
Oakhampton,2,10/07/2021 13:48:00,10/07/2021,191,12.82444382,7178.240234,132.7974443
Oakhampton,2,10/07/2021 14:48:00,10/07/2021,191,12.69574261,3655.679932,67.63007874
Oakhampton,2,10/07/2021 15:48:00,10/07/2021,191,12.65284157,3143.679932,58.15807874
Oakhampton,2,10/07/2021 16:48:00,10/07/2021,191,12.5670414,249.6000061,4.617600113
Oakhampton,2,10/07/2021 17:48:00,10/07/2021,191,12.48124027,0,0
Oakhampton,2,10/07/2021 18:48:00,10/07/2021,191,12.52414036,0,0
Oakhampton,2,10/07/2021 19:48:00,10/07/2021,191,12.48124027,0,0
Oakhampton,2,10/07/2021 20:48:00,10/07/2021,191,12.48124027,0,0
Oakhampton,2,10/07/2021 21:48:00,10/07/2021,191,12.52414036,0,0
Oakhampton,2,10/07/2021 22:48:00,10/07/2021,191,12.52414036,0,0
Oakhampton,2,10/07/2021 23:48:00,10/07/2021,191,12.48124027,0,0
Tower Bay,5,10/07/2021 00:43:00,10/07/2021,191,12.05223656,0,0
Tower Bay,5,10/07/2021 01:43:00,10/07/2021,191,12.18093777,0,0
Tower Bay,5,10/07/2021 02:43:00,10/07/2021,191,12.39543915,0,0
Tower Bay,5,10/07/2021 03:43:00,10/07/2021,191,12.09513664,0,0
Tower Bay,5,10/07/2021 04:43:00,10/07/2021,191,12.26673794,0,0
Tower Bay,5,10/07/2021 05:43:00,10/07/2021,191,12.18093777,0,0
Tower Bay,5,10/07/2021 06:43:00,10/07/2021,191,12.13803673,0,0
Tower Bay,5,10/07/2021 07:43:00,10/07/2021,191,12.13803673,53.02000046,0.980870008
Tower Bay,5,10/07/2021 08:43:00,10/07/2021,191,12.09513664,591.6799927,10.94607986
Tower Bay,5,10/07/2021 09:43:00,10/07/2021,191,12.13803673,2049.280029,37.91168054
Tower Bay,5,10/07/2021 10:43:00,10/07/2021,191,12.05223656,2496,46.176
Tower Bay,5,10/07/2021 11:43:00,10/07/2021,191,12.05223656,3137.280029,58.03968054
Tower Bay,5,10/07/2021 12:43:00,10/07/2021,191,12.13803673,3662.080078,67.74848145
Tower Bay,5,10/07/2021 13:43:00,10/07/2021,191,12.09513664,2695.679932,49.87007874
Tower Bay,5,10/07/2021 14:43:00,10/07/2021,191,12.09513664,1251.199951,23.1471991
Tower Bay,5,10/07/2021 15:43:00,10/07/2021,191,12.00933647,341.2799988,6.313679977
Tower Bay,5,10/07/2021 16:43:00,10/07/2021,191,12.00933647,80,1.48
Tower Bay,5,10/07/2021 17:43:00,10/07/2021,191,12.05223656,0,0
Tower Bay,5,10/07/2021 18:43:00,10/07/2021,191,12.05223656,0,0
Tower Bay,5,10/07/2021 19:43:00,10/07/2021,191,12.09513664,0,0
Tower Bay,5,10/07/2021 20:43:00,10/07/2021,191,12.00933647,0,0
Tower Bay,5,10/07/2021 21:43:00,10/07/2021,191,12.05223656,0,0
Tower Bay,5,10/07/2021 22:43:00,10/07/2021,191,12.00933647,0,0
Tower Bay,5,10/07/2021 23:43:00,10/07/2021,191,12.05223656,0,0
Tower Bay,2,10/07/2021 00:26:00,10/07/2021,191,12.05223656,0,0
Tower Bay,2,10/07/2021 01:26:00,10/07/2021,191,12.13803673,0,0
Tower Bay,2,10/07/2021 02:26:00,10/07/2021,191,12.35253906,0,0
Tower Bay,2,10/07/2021 03:26:00,10/07/2021,191,12.05223656,0,0
Tower Bay,2,10/07/2021 04:26:00,10/07/2021,191,12.09513664,0,0
Tower Bay,2,10/07/2021 05:26:00,10/07/2021,191,12.18093777,0,0
Tower Bay,2,10/07/2021 06:26:00,10/07/2021,191,12.13803673,0,0
Tower Bay,2,10/07/2021 07:26:00,10/07/2021,191,12.09513664,1.080000043,0.019980001
Tower Bay,2,10/07/2021 08:26:00,10/07/2021,191,12.09513664,94.12000275,1.741220051
Tower Bay,2,10/07/2021 09:26:00,10/07/2021,191,12.09513664,316,5.846
Tower Bay,2,10/07/2021 10:26:00,10/07/2021,191,11.92353535,363.6799927,6.728079865
Tower Bay,2,10/07/2021 11:26:00,10/07/2021,191,12.00933647,393.9200134,7.287520248
Tower Bay,2,10/07/2021 12:26:00,10/07/2021,191,12.13803673,781.1199951,14.45071991
Tower Bay,2,10/07/2021 13:26:00,10/07/2021,191,12.18093777,1232.959961,22.80975928
Tower Bay,2,10/07/2021 14:26:00,10/07/2021,191,12.09513664,782.7199707,14.48031946
Tower Bay,2,10/07/2021 15:26:00,10/07/2021,191,12.00933647,113.6800003,2.103080006
Tower Bay,2,10/07/2021 16:26:00,10/07/2021,191,12.00933647,49.63999939,0.918339989
Tower Bay,2,10/07/2021 17:26:00,10/07/2021,191,12.00933647,0,0
Tower Bay,2,10/07/2021 18:26:00,10/07/2021,191,12.00933647,0,0
Tower Bay,2,10/07/2021 19:26:00,10/07/2021,191,12.05223656,0,0
Tower Bay,2,10/07/2021 20:26:00,10/07/2021,191,12.00933647,0,0
Tower Bay,2,10/07/2021 21:26:00,10/07/2021,191,12.00933647,0,0
Tower Bay,2,10/07/2021 22:26:00,10/07/2021,191,12.00933647,0,0
Tower Bay,2,10/07/2021 23:26:00,10/07/2021,191,12.00933647,0,0
Oakhampton,2,11/07/2021 00:48:00,11/07/2021,192,12.5670414,0,0
Oakhampton,2,11/07/2021 01:48:00,11/07/2021,192,12.48124027,0,0
Oakhampton,2,11/07/2021 02:48:00,11/07/2021,192,12.52414036,0,0
Oakhampton,2,11/07/2021 03:48:00,11/07/2021,192,12.52414036,0,0
Oakhampton,2,11/07/2021 04:48:00,11/07/2021,192,12.52414036,0,0
Oakhampton,2,11/07/2021 05:48:00,11/07/2021,192,12.43834019,0,0
Oakhampton,2,11/07/2021 06:48:00,11/07/2021,192,12.43834019,0,0
Oakhampton,2,11/07/2021 07:48:00,11/07/2021,192,12.43834019,400.1600037,7.402960068
Oakhampton,2,11/07/2021 08:48:00,11/07/2021,192,12.48124027,3499.52002,64.74112036
Oakhampton,2,11/07/2021 09:48:00,11/07/2021,192,12.5670414,9792,181.152
Oakhampton,2,11/07/2021 10:48:00,11/07/2021,192,12.48124027,9666.55957,178.8313521
Oakhampton,2,11/07/2021 11:48:00,11/07/2021,192,12.73864269,21370.88086,395.3612959
Oakhampton,2,11/07/2021 12:48:00,11/07/2021,192,12.78154278,8227.839844,152.2150371
Oakhampton,2,11/07/2021 13:48:00,11/07/2021,192,12.69574261,11443.2002,211.6992036
Oakhampton,2,11/07/2021 14:48:00,11/07/2021,192,12.60994053,6200.319824,114.7059167
Oakhampton,2,11/07/2021 15:48:00,11/07/2021,192,12.48124027,2432,44.992
Oakhampton,2,11/07/2021 16:48:00,11/07/2021,192,12.39543915,175.6799927,3.250079865
Oakhampton,2,11/07/2021 17:48:00,11/07/2021,192,12.39543915,0,0
Oakhampton,2,11/07/2021 18:48:00,11/07/2021,192,12.35253906,0,0
Oakhampton,2,11/07/2021 19:48:00,11/07/2021,192,12.35253906,0,0
Oakhampton,2,11/07/2021 20:48:00,11/07/2021,192,12.35253906,0,0
Oakhampton,2,11/07/2021 21:48:00,11/07/2021,192,12.35253906,0,0
Oakhampton,2,11/07/2021 22:48:00,11/07/2021,192,12.35253906,0,0
Oakhampton,2,11/07/2021 23:48:00,11/07/2021,192,12.26673794,0,0
Tower Bay,5,11/07/2021 00:43:00,11/07/2021,192,12.13803673,0,0
Tower Bay,5,11/07/2021 01:43:00,11/07/2021,192,12.05223656,0,0
Tower Bay,5,11/07/2021 02:43:00,11/07/2021,192,12.13803673,0,0
Tower Bay,5,11/07/2021 03:43:00,11/07/2021,192,12.22383785,0,0
Tower Bay,5,11/07/2021 04:43:00,11/07/2021,192,11.70903301,0,0
Tower Bay,5,11/07/2021 05:43:00,11/07/2021,192,12.00933647,0,0
Tower Bay,5,11/07/2021 06:43:00,11/07/2021,192,12.22383785,0,0
Tower Bay,5,11/07/2021 07:43:00,11/07/2021,192,12.30963898,50.08000183,0.926480034
Tower Bay,5,11/07/2021 08:43:00,11/07/2021,192,11.88063431,518.2399902,9.587439819
Tower Bay,5,11/07/2021 09:43:00,11/07/2021,192,12.05223656,1423.359985,26.33215973
Tower Bay,5,11/07/2021 10:43:00,11/07/2021,192,12.09513664,2211.840088,40.91904163
Tower Bay,5,11/07/2021 11:43:00,11/07/2021,192,12.30963898,2917.120117,53.96672217
Tower Bay,5,11/07/2021 12:43:00,11/07/2021,192,12.26673794,2332.800049,43.1568009
Tower Bay,5,11/07/2021 13:43:00,11/07/2021,192,12.26673794,2238.719971,41.41631946
Tower Bay,5,11/07/2021 14:43:00,11/07/2021,192,12.26673794,1060.800049,19.6248009
Tower Bay,5,11/07/2021 15:43:00,11/07/2021,192,12.22383785,437.6000061,8.095600113
Tower Bay,5,11/07/2021 16:43:00,11/07/2021,192,12.05223656,56.38000107,1.04303002
Tower Bay,5,11/07/2021 17:43:00,11/07/2021,192,12.05223656,0,0
Tower Bay,5,11/07/2021 18:43:00,11/07/2021,192,12.05223656,0,0
Tower Bay,5,11/07/2021 19:43:00,11/07/2021,192,11.96643543,0,0
Tower Bay,5,11/07/2021 20:43:00,11/07/2021,192,12.05223656,0,0
Tower Bay,5,11/07/2021 21:43:00,11/07/2021,192,12.09513664,0,0
Tower Bay,5,11/07/2021 22:43:00,11/07/2021,192,12.22383785,0,0
Tower Bay,5,11/07/2021 23:43:00,11/07/2021,192,12.18093777,0,0
Tower Bay,2,11/07/2021 00:26:00,11/07/2021,192,12.00933647,0,0
Tower Bay,2,11/07/2021 01:26:00,11/07/2021,192,12.00933647,0,0
Tower Bay,2,11/07/2021 02:26:00,11/07/2021,192,12.13803673,0,0
Tower Bay,2,11/07/2021 03:26:00,11/07/2021,192,12.22383785,0,0
Tower Bay,2,11/07/2021 04:26:00,11/07/2021,192,12.13803673,0,0
Tower Bay,2,11/07/2021 05:26:00,11/07/2021,192,11.45163059,0,0
Tower Bay,2,11/07/2021 06:26:00,11/07/2021,192,11.79483414,0,0
Tower Bay,2,11/07/2021 07:26:00,11/07/2021,192,11.88063431,0.639999986,0.01184
Tower Bay,2,11/07/2021 08:26:00,11/07/2021,192,11.66613293,82.40000153,1.524400028
Tower Bay,2,11/07/2021 09:26:00,11/07/2021,192,11.79483414,168.3200073,3.113920135
Tower Bay,2,11/07/2021 10:26:00,11/07/2021,192,11.70903301,182.3200073,3.372920135
Tower Bay,2,11/07/2021 11:26:00,11/07/2021,192,11.70903301,347.3599854,6.426159729
Tower Bay,2,11/07/2021 12:26:00,11/07/2021,192,12.13803673,642.8800049,11.89328009
Tower Bay,2,11/07/2021 13:26:00,11/07/2021,192,12.09513664,650.4000244,12.03240045
Tower Bay,2,11/07/2021 14:26:00,11/07/2021,192,12.13803673,518.4000244,9.590400452
Tower Bay,2,11/07/2021 15:26:00,11/07/2021,192,12.13803673,132.7200012,2.455320023
Tower Bay,2,11/07/2021 16:26:00,11/07/2021,192,12.05223656,37.31000137,0.690235025
Tower Bay,2,11/07/2021 17:26:00,11/07/2021,192,12.09513664,0,0
Tower Bay,2,11/07/2021 18:26:00,11/07/2021,192,11.92353535,0,0
Tower Bay,2,11/07/2021 19:26:00,11/07/2021,192,11.92353535,0,0
Tower Bay,2,11/07/2021 20:26:00,11/07/2021,192,12.00933647,0,0
Tower Bay,2,11/07/2021 21:26:00,11/07/2021,192,11.92353535,0,0
Tower Bay,2,11/07/2021 22:26:00,11/07/2021,192,11.96643543,0,0
Tower Bay,2,11/07/2021 23:26:00,11/07/2021,192,12.00933647,0,0
Oakhampton,2,12/07/2021 00:48:00,12/07/2021,193,12.26673794,0,0
Oakhampton,2,12/07/2021 01:48:00,12/07/2021,193,12.26673794,0,0
Oakhampton,2,12/07/2021 02:48:00,12/07/2021,193,12.22383785,0,0
Oakhampton,2,12/07/2021 03:48:00,12/07/2021,193,12.22383785,0,0
Oakhampton,2,12/07/2021 04:48:00,12/07/2021,193,12.18093777,0,0
Oakhampton,2,12/07/2021 05:48:00,12/07/2021,193,12.13803673,0,0
Oakhampton,2,12/07/2021 06:48:00,12/07/2021,193,12.13803673,0,0
Oakhampton,2,12/07/2021 07:48:00,12/07/2021,193,12.13803673,171.2799988,3.168679977
Oakhampton,2,12/07/2021 08:48:00,12/07/2021,193,12.13803673,1420.800049,26.2848009
Oakhampton,2,12/07/2021 09:48:00,12/07/2021,193,12.13803673,3009.280029,55.67168054
Oakhampton,2,12/07/2021 10:48:00,12/07/2021,193,12.18093777,3746.560059,69.31136108
Oakhampton,2,12/07/2021 11:48:00,12/07/2021,193,12.22383785,4130.560059,76.41536108
Oakhampton,2,12/07/2021 12:48:00,12/07/2021,193,12.18093777,4192,77.552
Oakhampton,2,12/07/2021 13:48:00,12/07/2021,193,12.13803673,2247.040039,41.57024072
Oakhampton,2,12/07/2021 14:48:00,12/07/2021,193,12.22383785,1319.680054,24.41408099
Oakhampton,2,12/07/2021 15:48:00,12/07/2021,193,12.13803673,569.1199951,10.52871991
Oakhampton,2,12/07/2021 16:48:00,12/07/2021,193,12.09513664,40.81999969,0.755169994
Oakhampton,2,12/07/2021 17:48:00,12/07/2021,193,12.05223656,0,0
Oakhampton,2,12/07/2021 18:48:00,12/07/2021,193,12.05223656,0,0
Oakhampton,2,12/07/2021 19:48:00,12/07/2021,193,12.00933647,0,0
Oakhampton,2,12/07/2021 20:48:00,12/07/2021,193,12.05223656,0,0
Oakhampton,2,12/07/2021 21:48:00,12/07/2021,193,12.00933647,0,0
Oakhampton,2,12/07/2021 22:48:00,12/07/2021,193,12.00933647,0,0
Oakhampton,2,12/07/2021 23:48:00,12/07/2021,193,11.96643543,0,0
Tower Bay,5,12/07/2021 00:43:00,12/07/2021,193,12.09513664,0,0
Tower Bay,5,12/07/2021 01:43:00,12/07/2021,193,12.13803673,0,0
Tower Bay,5,12/07/2021 02:43:00,12/07/2021,193,11.88063431,0,0
Tower Bay,5,12/07/2021 03:43:00,12/07/2021,193,11.96643543,0,0
Tower Bay,5,12/07/2021 04:43:00,12/07/2021,193,11.79483414,0,0
Tower Bay,5,12/07/2021 05:43:00,12/07/2021,193,11.79483414,0,0
Tower Bay,5,12/07/2021 06:43:00,12/07/2021,193,11.96643543,0,0
Tower Bay,5,12/07/2021 07:43:00,12/07/2021,193,12.30963898,26.45000076,0.489325014
Tower Bay,5,12/07/2021 08:43:00,12/07/2021,193,12.30963898,374.0799866,6.920479752
Tower Bay,5,12/07/2021 09:43:00,12/07/2021,193,12.18093777,675.8400269,12.5030405
Tower Bay,5,12/07/2021 10:43:00,12/07/2021,193,12.00933647,1129.599976,20.89759955
Tower Bay,5,12/07/2021 11:43:00,12/07/2021,193,12.22383785,2154.879883,39.86527783
Tower Bay,5,12/07/2021 12:43:00,12/07/2021,193,12.18093777,1062.400024,19.65440045
Tower Bay,5,12/07/2021 13:43:00,12/07/2021,193,12.22383785,1351.680054,25.00608099
Tower Bay,5,12/07/2021 14:43:00,12/07/2021,193,12.35253906,1007.039978,18.63023959
Tower Bay,5,12/07/2021 15:43:00,12/07/2021,193,12.26673794,519.8400269,9.617040497
Tower Bay,5,12/07/2021 16:43:00,12/07/2021,193,12.22383785,66.5,1.23025
Tower Bay,5,12/07/2021 17:43:00,12/07/2021,193,12.18093777,0,0
Tower Bay,5,12/07/2021 18:43:00,12/07/2021,193,12.35253906,0,0
Tower Bay,5,12/07/2021 19:43:00,12/07/2021,193,12.35253906,0,0
Tower Bay,5,12/07/2021 20:43:00,12/07/2021,193,12.26673794,0,0
Tower Bay,5,12/07/2021 21:43:00,12/07/2021,193,12.26673794,0,0
Tower Bay,5,12/07/2021 22:43:00,12/07/2021,193,12.26673794,0,0
Tower Bay,5,12/07/2021 23:43:00,12/07/2021,193,12.39543915,0,0
Tower Bay,2,12/07/2021 00:26:00,12/07/2021,193,12.05223656,0,0
Tower Bay,2,12/07/2021 01:26:00,12/07/2021,193,12.05223656,0,0
Tower Bay,2,12/07/2021 02:26:00,12/07/2021,193,11.36583042,0,0
Tower Bay,2,12/07/2021 03:26:00,12/07/2021,193,11.45163059,0,0
Tower Bay,2,12/07/2021 04:26:00,12/07/2021,193,11.49453163,0,0
Tower Bay,2,12/07/2021 05:26:00,12/07/2021,193,11.62323284,0,0
Tower Bay,2,12/07/2021 06:26:00,12/07/2021,193,11.62323284,0,0
